"RowNumber","CustomerId","ProfitScore","Exited","Age","Cumamountpaidout","Numofinsurances","EstimatedSalary","Geography","IsActiveMember"
7722,15677955,757,0,33,122088.67,1,42581.09,"Germany",0
7723,15570086,684,0,18,90544,1,4777.23,"Germany",1
7724,15794875,691,0,35,0,2,178038.17,"Spain",1
7725,15673591,842,1,44,141252.18,4,128521.16,"France",1
7726,15631756,482,0,35,147813.05,2,109029.72,"France",0
7727,15757617,735,0,55,134140.68,1,2267.88,"France",0
7728,15612729,681,0,63,0,2,55054.48,"France",1
7729,15637857,616,0,31,0,1,76456.17,"France",1
7730,15681007,850,1,35,128548.49,4,75478.95,"France",0
7731,15593622,635,0,43,122198.21,2,179144.54,"France",1
7732,15629273,638,1,42,145177.84,1,193471.74,"Germany",0
7733,15765846,820,0,31,94222.53,1,103570.8,"Spain",0
7734,15596013,694,1,58,143212.22,1,102628.56,"Germany",0
7735,15722473,713,0,41,0,2,55772.04,"France",0
7736,15774936,543,1,41,143350.41,1,192070.16,"Germany",1
7737,15685640,649,0,41,130931.83,1,144808.37,"France",1
7738,15566563,777,1,30,137851.31,1,5008.23,"France",0
7739,15768746,561,0,33,0,2,173680.39,"France",0
7740,15689952,724,0,41,0,1,115753.94,"Spain",1
7741,15725906,665,1,51,0,1,38928.48,"Spain",1
7742,15634501,441,0,60,140614.15,1,174381.23,"France",1
7743,15571940,579,0,22,118680.57,1,49829.8,"Spain",1
7744,15741643,777,0,35,122917.69,1,76169.68,"Germany",1
7745,15806822,739,0,36,0,2,133465.57,"France",0
7746,15701166,660,0,40,131754.11,2,38761.61,"France",1
7747,15718531,554,0,35,0,2,176779.46,"France",1
7748,15628308,850,0,24,0,2,13159.9,"France",1
7749,15585287,842,1,35,119948.09,1,48217.97,"Germany",0
7750,15781619,785,1,38,0,1,134964.85,"France",0
7751,15805162,550,0,25,0,2,184221.11,"France",1
7752,15588535,750,0,39,0,2,19264.33,"Spain",0
7753,15775307,490,0,38,97266.1,1,92797.23,"Spain",1
7754,15777616,605,0,28,113690.83,1,33114.24,"Germany",0
7755,15692291,563,1,42,99056.22,2,154347.95,"Spain",0
7756,15680843,675,0,34,0,2,184842.21,"France",1
7757,15606232,621,0,36,116338.68,1,155743.48,"Spain",1
7758,15641585,850,0,40,97339.99,1,88815.25,"France",1
7759,15684358,711,0,41,0,2,193747.57,"France",1
7760,15806389,549,1,55,137592.31,2,116548.02,"Germany",1
7761,15641860,764,1,34,108760.27,2,166324.79,"Germany",0
7762,15814237,627,0,30,128770.88,2,40199.01,"Germany",1
7763,15808780,850,0,34,0,2,51919.04,"France",0
7764,15767064,614,0,36,44054.84,1,73329.08,"Spain",1
7765,15751177,685,1,44,119657.53,1,145387.05,"Germany",0
7766,15613427,683,0,49,108797.63,2,140763.18,"Germany",0
7767,15647259,643,0,35,0,2,67979.35,"Spain",0
7768,15748660,561,1,49,102025.32,1,133051.64,"Germany",0
7769,15726695,601,0,20,122446.61,2,86791.9,"Spain",0
7770,15757473,766,0,27,158786.67,2,47579.25,"France",1
7771,15809509,699,0,29,125689.29,1,151623.71,"France",1
7772,15715512,850,0,29,154640.41,1,164039.51,"Germany",1
7773,15614168,792,1,50,146710.76,1,16528.4,"Germany",0
7774,15679818,636,1,67,136709.35,1,66753.1,"Germany",1
7775,15609928,850,0,43,129305.09,2,19244.58,"Germany",1
7776,15731246,628,0,40,0,2,103832.58,"Spain",0
7777,15685243,736,0,63,0,2,502.7,"France",1
7778,15638730,711,0,21,82844.33,2,1408.68,"France",1
7779,15697034,583,0,22,0,2,5985.36,"Spain",1
7780,15699225,757,0,46,0,2,37460.05,"France",0
7781,15677387,749,0,33,76692.22,1,30396.43,"Germany",1
7782,15759184,705,0,34,117715.84,1,2498.67,"France",0
7783,15595991,585,0,54,87105.32,1,55346.14,"France",1
7784,15681332,437,1,43,0,1,148330.97,"France",0
7785,15756299,741,0,64,69311.16,1,59237.72,"France",1
7786,15750547,738,0,26,0,2,48644.94,"France",1
7787,15566380,586,0,33,66948.67,2,140759.03,"Spain",1
7788,15675963,627,0,57,0,2,107712.42,"France",1
7789,15674671,551,0,76,128410.71,2,181718.73,"Spain",1
7790,15621466,606,0,38,99897.53,1,37054.65,"Germany",0
7791,15607176,674,0,22,0,1,173940.59,"France",1
7792,15570299,584,0,31,152622.34,1,99298.8,"Germany",0
7793,15613197,590,0,40,0,2,62933.03,"France",0
7794,15798885,585,0,56,138227.19,2,55287.84,"France",1
7795,15714883,508,0,25,111395.53,1,48197.06,"France",1
7796,15604497,458,0,44,84386.57,1,178642.73,"Germany",0
7797,15773949,692,0,36,0,2,8282.22,"France",1
7798,15774164,502,0,33,174673.65,2,33300.56,"Germany",0
7799,15774127,518,0,46,0,2,76515.79,"France",0
7800,15619016,660,0,46,109019.65,2,33680.56,"Germany",1
7801,15795759,698,1,52,107906.75,1,168886.39,"Germany",0
7802,15798844,678,1,54,128914.97,1,191746.23,"France",0
7803,15717962,773,0,63,111179.83,1,93091.02,"Spain",1
7804,15691504,619,0,52,124099.13,1,23904.52,"Germany",0
7805,15693893,684,0,59,122471.09,1,15807.07,"Germany",1
7806,15672499,635,0,34,134692.4,2,83773.02,"France",1
7807,15750410,680,0,25,123816.5,1,90162.35,"France",1
7808,15568904,608,0,34,106288.54,1,36639.25,"Germany",1
7809,15649033,603,1,55,127723.25,2,139469.11,"Germany",0
7810,15780989,579,1,43,145843.82,1,198402.37,"Spain",1
7811,15771059,756,0,34,148200.72,1,194584.48,"Germany",0
7812,15687852,611,0,30,104145.65,1,159629.64,"France",0
7813,15695280,532,0,24,142755.25,1,34231.48,"Germany",0
7814,15592751,684,1,63,81245.79,1,69643.31,"Germany",0
7815,15598338,647,0,33,168560.46,2,90270.16,"Germany",0
7816,15735784,583,0,38,0,1,47848.56,"France",0
7817,15629128,774,0,42,132193.94,2,162865.52,"Germany",1
7818,15642870,677,0,58,0,1,168650.4,"France",1
7819,15637977,542,0,25,139330.1,1,54372.37,"Germany",0
7820,15600792,613,0,29,0,2,133897.32,"Spain",1
7821,15576131,666,0,40,0,2,147878.05,"France",0
7822,15686588,777,0,28,134571.5,1,118313.38,"France",1
7823,15761018,581,1,50,143829.2,2,181224.24,"Germany",0
7824,15616029,705,0,32,0,2,7921.57,"France",0
7825,15761149,673,0,44,133444.97,1,5708.19,"France",1
7826,15802758,594,1,23,104753.84,2,56756.52,"Germany",0
7827,15647838,648,1,51,116574.84,1,4121.04,"Germany",0
7828,15735968,605,0,41,0,2,97213.09,"France",1
7829,15581286,734,0,40,176914.8,1,12799.23,"France",1
7830,15625445,572,0,36,68348.18,2,50400.32,"France",1
7831,15600173,595,0,33,0,2,41447.86,"France",1
7832,15635143,749,0,42,56726.83,2,185543.35,"France",1
7833,15664849,573,1,46,65269.23,1,189988.65,"Spain",1
7834,15762455,624,0,33,66220.17,1,170819.01,"Spain",1
7835,15797165,703,1,56,0,1,85547.33,"France",0
7836,15788189,665,0,41,96147.55,1,137037.97,"France",0
7837,15780492,648,0,42,0,2,19283.14,"France",0
7838,15678497,850,1,48,0,1,169425.3,"Spain",0
7839,15588560,569,0,32,145330.43,1,132038.65,"Germany",1
7840,15606003,566,0,21,0,2,3626.47,"France",1
7841,15611756,537,0,47,124192.28,2,50881.51,"Germany",1
7842,15789563,706,1,46,111288.18,1,149170.25,"Germany",1
7843,15702416,734,0,43,107805.67,1,182505.68,"France",0
7844,15766288,586,1,36,103700.69,1,194072.56,"Germany",0
7845,15667633,612,0,38,0,2,9209.21,"France",1
7846,15622774,648,0,34,0,1,167931.81,"France",1
7847,15755416,557,0,27,87739.08,1,123096.56,"France",1
7848,15769915,643,0,20,133313.34,1,3965.69,"Spain",1
7849,15643908,433,0,49,0,1,87711.61,"France",1
7850,15627395,643,0,41,154902.66,1,49667.28,"Germany",1
7851,15679663,488,0,36,0,2,136675.22,"France",0
7852,15651581,758,1,68,112595.85,1,35865.44,"Germany",0
7853,15596379,743,0,39,119695.75,1,26136.13,"Germany",1
7854,15746674,730,1,47,0,1,33373.26,"France",0
7855,15801256,746,0,49,0,2,10096.25,"Spain",1
7856,15663808,666,0,59,152614.51,2,188782.3,"Germany",1
7857,15598521,580,0,33,131647.01,2,79775.19,"Germany",0
7858,15621457,850,0,27,96654.72,2,152740.16,"France",0
7859,15764726,563,0,22,137583.04,1,5791.85,"France",1
7860,15646374,766,0,28,62717.84,2,13182.43,"Germany",1
7861,15716501,659,0,32,95377.13,1,187551.24,"France",1
7862,15589948,607,0,28,135936.1,2,110560.14,"Spain",1
7863,15811343,644,0,35,161591.11,3,63795.62,"Germany",1
7864,15659677,746,0,47,142382.03,1,62086.62,"France",1
7865,15594436,588,0,33,0,2,12483.56,"Spain",1
7866,15748995,691,0,30,0,2,10963.04,"Spain",1
7867,15677062,666,0,38,127043.09,1,8247,"France",1
7868,15697201,640,0,46,0,1,156260.08,"Spain",1
7869,15666453,611,0,29,78885.88,2,26927.69,"Germany",1
7870,15693771,651,1,45,95922.9,1,84782.42,"Spain",0
7871,15569867,529,0,29,0,2,19842.11,"France",0
7872,15711602,676,0,36,91711.59,1,95393.43,"France",1
7873,15717736,639,0,46,110031.09,2,133995.59,"Germany",1
7874,15750441,782,0,36,81210.72,2,108003.38,"France",1
7875,15732791,641,0,32,122947.92,1,99154.86,"Germany",1
7876,15775104,697,0,38,182065.85,1,49503.5,"France",0
7877,15757607,623,1,45,0,1,196533.72,"France",0
7878,15793070,494,1,41,69974.66,2,188426.13,"Spain",0
7879,15760456,731,1,38,123711.73,2,171340.68,"France",0
7880,15665385,657,0,44,76495.04,1,79071.89,"France",0
7881,15612418,744,0,38,0,2,20940.76,"France",0
7882,15727138,774,0,46,0,2,34774.26,"Spain",1
7883,15732061,850,1,45,121874.89,1,6865.41,"Germany",0
7884,15776051,551,0,45,0,2,51143.43,"France",1
7885,15616530,638,1,36,188455.19,1,47031.4,"France",0
7886,15632344,792,0,42,99045.93,2,47160.01,"France",0
7887,15744979,666,0,36,0,1,158666.99,"France",1
7888,15745433,716,0,30,205770.78,2,65464.66,"Germany",0
7889,15683657,594,0,31,79340.95,1,78255.86,"France",0
7890,15718572,600,0,57,138456.03,2,103548.25,"Germany",1
7891,15665783,565,0,49,0,2,89609.26,"France",1
7892,15652782,678,0,48,101099.9,2,193476.04,"Germany",1
7893,15707025,648,0,31,0,2,5199.02,"Spain",1
7894,15647807,642,0,40,109219.83,1,52827.51,"France",0
7895,15718281,706,1,67,123276.69,2,86507.88,"Germany",1
7896,15660571,668,0,43,113034.31,1,100423.88,"Spain",1
7897,15727857,635,0,41,0,2,175611.5,"Spain",0
7898,15639252,603,0,30,129548.5,2,19282.85,"Spain",1
7899,15628144,635,0,72,74812.84,1,27448.33,"France",1
7900,15683560,642,0,40,0,2,183963.34,"France",0
7901,15653275,785,1,54,0,2,45113.92,"Spain",0
7902,15622182,628,0,28,153538.13,2,110776.01,"Germany",0
7903,15613962,499,0,38,0,2,183042.2,"France",1
7904,15618437,567,0,34,0,2,161571.79,"Spain",1
7905,15783338,449,0,32,155619.36,1,166692.03,"Spain",1
7906,15764491,701,0,35,159693.9,2,71173.64,"Spain",1
7907,15712960,613,0,37,171653.17,1,5353.12,"Spain",1
7908,15688157,683,0,39,47685.47,2,86019.48,"Germany",1
7909,15579287,581,0,35,0,2,86383.82,"France",1
7910,15570931,620,1,61,0,1,31641.52,"France",0
7911,15615177,561,0,28,123692,1,70548.96,"Spain",1
7912,15809906,558,0,26,148853.29,2,24411.02,"Germany",1
7913,15652169,642,0,35,133161.95,1,122254.86,"France",1
7914,15649450,805,0,24,143221.35,2,186035.72,"Germany",0
7915,15777179,687,0,35,0,2,73133.82,"France",1
7916,15803538,695,1,56,0,3,187734.49,"Spain",0
7917,15610936,562,0,33,0,2,111590.35,"France",0
7918,15590094,613,0,38,126265.88,2,15859.95,"Germany",0
7919,15572706,589,0,37,0,1,61324.87,"France",0
7920,15634564,593,0,31,112713.34,1,176868.89,"Spain",1
7921,15684296,714,0,34,141173.03,1,98896.06,"France",1
7922,15702293,588,0,35,0,2,108739.15,"Spain",1
7923,15642099,679,0,39,0,2,12266.06,"Spain",0
7924,15773273,730,0,38,118866.36,1,163317.5,"Spain",1
7925,15613337,833,0,47,0,2,182247.77,"France",1
7926,15800482,586,0,33,0,2,168261.4,"Spain",1
7927,15732644,567,1,54,92316.31,2,158590.66,"Spain",0
7928,15713426,637,1,30,122185.53,1,102566.46,"Germany",0
7929,15640789,711,0,38,123345.85,1,141827.83,"France",0
7930,15598892,828,0,30,73070.18,2,161671.15,"France",0
7931,15606436,500,0,38,0,2,192013.23,"Spain",0
7932,15751227,807,0,47,95120.59,1,127875.1,"France",0
7933,15812365,850,0,40,102800.65,1,60811.56,"France",0
7934,15616088,782,0,70,97072.42,1,131177.22,"France",1
7935,15803886,629,0,31,132876.55,1,130862.11,"Spain",1
7936,15587311,582,0,33,0,2,72970.93,"Spain",1
7937,15617401,468,0,22,0,2,28123.99,"France",0
7938,15775886,670,1,36,0,1,140754.19,"France",0
7939,15807305,805,0,39,0,1,166650.32,"France",0
7940,15761717,720,0,26,51962.91,2,45507.24,"France",0
7941,15628008,781,0,29,98759.89,1,112202.64,"Spain",0
7942,15583755,592,0,33,156570.86,1,37140.2,"Germany",1
7943,15661409,542,1,42,0,1,178256.58,"France",1
7944,15774250,532,1,42,159024.71,1,100982.93,"France",0
7945,15681476,520,1,39,73493.17,1,109626.13,"France",1
7946,15654870,759,0,45,0,2,99251.24,"France",1
7947,15790448,473,0,35,69617.36,1,143345.69,"France",0
7948,15785326,639,0,35,136526.26,2,59653.03,"Spain",0
7949,15592854,705,0,25,113736.27,1,196864.61,"France",1
7950,15617486,530,1,52,106723.28,1,109960.4,"France",0
7951,15806796,516,0,33,138847.9,1,127256.7,"Germany",1
7952,15644699,850,0,40,0,2,1099.95,"France",0
7953,15622305,746,0,33,107868.14,2,146192.4,"Germany",1
7954,15608209,622,0,33,96926.12,2,48553.77,"Germany",0
7955,15626898,743,0,30,77599.23,1,144407.1,"France",0
7956,15644297,732,0,38,178787.54,1,195760.53,"Germany",1
7957,15731569,850,0,81,0,2,44827.47,"France",1
7958,15582149,850,0,34,129668.43,2,88743.99,"Germany",1
7959,15802483,686,0,34,146178.13,2,88837.11,"France",1
7960,15686999,556,0,40,0,2,62112.7,"France",0
7961,15772479,673,0,37,0,2,163563.07,"France",0
7962,15778884,809,0,38,154763.21,2,174800.31,"France",1
7963,15623630,634,1,56,116251.24,1,42429.88,"Germany",1
7964,15774316,630,0,37,0,2,82647.65,"France",1
7965,15695097,564,0,30,100954.88,2,134175.15,"Germany",0
7966,15645404,625,1,51,124620.01,2,92243.94,"France",0
7967,15750574,677,0,34,0,2,6175.53,"Spain",1
7968,15636812,583,0,40,112701.04,1,29213.63,"France",0
7969,15712068,592,0,45,84692.5,1,67214.02,"Spain",1
7970,15652030,637,1,49,108204.52,1,169037.84,"Germany",0
7971,15577398,850,0,30,86449.39,1,188809.23,"France",1
7972,15756848,633,0,42,0,1,79408.17,"Spain",1
7973,15806929,751,0,36,73194.99,1,89222.66,"Germany",1
7974,15656005,592,0,31,124593.23,1,86079.67,"Germany",0
7975,15722632,716,1,50,119655.77,1,12944.17,"Germany",1
7976,15794356,641,0,42,121765.37,2,166516.84,"Germany",1
7977,15659656,849,0,35,110837.73,1,126419.8,"France",0
7978,15588341,647,0,47,99835.17,1,89103.05,"Spain",1
7979,15709142,608,0,30,91057.37,2,132973.17,"Germany",0
7980,15627042,555,0,26,0,2,93122.41,"France",0
7981,15627517,497,0,27,149400.27,1,167522.19,"Spain",0
7982,15803032,599,0,38,89111.63,1,157239.6,"Germany",0
7983,15665129,545,0,33,132527.9,2,107429.71,"Germany",1
7984,15628272,774,0,36,114997.42,1,75304.09,"France",0
7985,15678206,464,0,46,161798.53,1,182944.47,"France",0
7986,15678427,696,0,27,96129.32,2,5983.7,"Germany",1
7987,15678067,667,0,45,0,2,163655.01,"Spain",0
7988,15793331,812,0,32,133050.97,2,89385.92,"France",0
7989,15699532,516,0,51,120124.35,2,168773.54,"France",1
7990,15605827,645,0,39,0,2,96864.36,"France",0
7991,15643635,664,0,32,133705.74,1,134455.84,"Spain",0
7992,15787710,427,0,39,0,2,28368.37,"Spain",0
7993,15614137,685,0,40,0,2,103898.59,"France",0
7994,15754494,585,0,33,152805.05,1,63239.65,"France",0
7995,15713440,519,1,21,151701.45,3,170138.68,"Germany",1
7996,15803479,708,0,67,0,2,3837.08,"France",1
7997,15709639,717,0,22,112465.06,1,92977.75,"France",1
7998,15601719,465,0,24,156007.09,1,191368.37,"Germany",0
7999,15772482,829,1,28,132405.52,3,104889.2,"Germany",0
8000,15591489,826,0,26,142662.68,1,60285.3,"France",0
8001,15629002,747,0,36,102603.3,2,180693.61,"Germany",1
8002,15798053,707,0,32,0,2,126475.79,"Spain",0
8003,15753895,590,0,37,0,2,133535.99,"Spain",0
8004,15595426,603,1,57,105000.85,2,87412.24,"Spain",1
8005,15645815,615,0,45,0,2,164886.64,"France",1
8006,15632848,634,0,36,69518.95,1,116238.39,"France",0
8007,15703068,716,0,41,126145.54,2,138051.19,"Germany",1
8008,15791513,647,1,41,138937.35,1,101617.64,"France",1
8009,15587210,591,0,44,113581.98,1,1985.41,"Germany",0
8010,15793803,574,0,34,112572.39,1,165626.6,"France",0
8011,15787756,467,1,51,114514.71,2,177784.68,"Germany",0
8012,15723437,701,0,35,0,2,65765.22,"France",1
8013,15702715,747,0,34,0,2,50759.8,"France",1
8014,15809872,650,0,32,84906.45,1,163216.48,"France",0
8015,15644295,731,0,39,126816.18,1,74850.93,"Spain",1
8016,15778694,638,0,26,105249.76,2,23491.09,"Germany",1
8017,15759555,569,0,41,0,2,134272.57,"Spain",0
8018,15631406,459,0,50,109387.9,1,155721.15,"Germany",0
8019,15616676,632,1,23,122478.51,1,147230.77,"Germany",0
8020,15771154,683,0,73,137732.23,2,133210.44,"France",1
8021,15669491,850,0,46,157866.77,1,18986.12,"France",1
8022,15697691,512,0,41,0,1,100507.81,"France",1
8023,15665180,616,1,31,136789.14,1,59346.4,"France",0
8024,15752588,664,0,36,0,2,95372.64,"France",1
8025,15743051,694,0,30,144684.03,1,31805.49,"France",1
8026,15571873,655,0,24,107065.31,1,51959.82,"France",1
8027,15679743,607,0,33,91301.72,1,130824.57,"France",1
8028,15769412,684,1,39,207034.96,2,157694.76,"Spain",0
8029,15775124,763,0,37,0,2,933.38,"Spain",1
8030,15732113,671,0,50,0,1,2560.11,"Spain",1
8031,15578141,592,1,38,0,1,12905.89,"Spain",1
8032,15595874,666,0,36,0,2,176692.87,"Spain",0
8033,15755642,667,0,34,0,2,102908.63,"France",1
8034,15576526,850,0,36,0,2,41291.05,"Spain",1
8035,15792489,622,0,42,0,2,119127.06,"Spain",0
8036,15733705,577,0,30,92472.1,2,126434.61,"France",1
8037,15807221,555,0,21,0,2,103901.35,"Spain",0
8038,15573045,547,0,62,127738.75,2,85153,"France",1
8039,15756824,613,0,50,101242.98,2,12493.61,"Germany",0
8040,15773520,672,0,43,92599.55,2,167336.78,"France",1
8041,15627439,624,0,36,0,2,186180.42,"Spain",1
8042,15701439,698,1,50,0,4,88566.9,"Spain",0
8043,15785352,606,1,37,82373.94,1,172526.9,"France",0
8044,15616525,720,0,31,141356.47,1,137985.69,"Spain",0
8045,15717489,835,1,23,0,1,19793.73,"France",0
8046,15795737,771,0,47,72664,2,107874.39,"Spain",1
8047,15693877,811,0,47,123365.34,2,171995.34,"France",0
8048,15576111,734,0,33,121898.58,1,61829.89,"Germany",0
8049,15595713,548,0,33,0,1,31728.35,"Spain",1
8050,15808868,652,1,31,103696.97,3,155221.05,"France",0
8051,15708193,707,0,33,0,2,130866.95,"France",0
8052,15697801,605,1,56,74129.18,2,62199.78,"Germany",1
8053,15770121,623,0,34,0,1,24255.21,"France",0
8054,15800524,686,0,29,185379.02,1,64679.07,"Germany",0
8055,15686236,525,1,47,118087.68,1,88120.78,"Germany",0
8056,15659807,657,0,41,109402.13,1,66463.62,"Spain",1
8057,15736078,730,1,33,130367.87,1,15142.1,"Germany",0
8058,15620836,816,0,34,108410.87,2,102908.91,"Germany",0
8059,15698184,484,0,50,90408.16,2,48170.57,"France",0
8060,15717643,728,0,34,90425.15,2,11597.69,"France",1
8061,15776596,730,1,39,140094.59,1,172450.04,"Spain",0
8062,15814757,477,0,31,0,2,184061.17,"Spain",1
8063,15812607,663,1,46,95439.4,1,21038.58,"Germany",1
8064,15663888,549,0,34,204017.4,2,109538.35,"Germany",0
8065,15748882,714,0,29,0,2,129192.55,"Spain",0
8066,15690829,430,1,49,137115.16,1,146516.86,"Germany",0
8067,15695819,504,0,43,134740.19,2,181430.91,"Germany",0
8068,15696834,530,0,29,0,2,121451.21,"France",0
8069,15797710,619,0,29,98955.87,1,131712.51,"Germany",1
8070,15700654,617,0,44,49157.09,2,53294.17,"Germany",0
8071,15583764,791,0,31,130240.33,1,96546.55,"Germany",0
8072,15688849,609,1,48,108019.27,3,184524.65,"France",1
8073,15661473,780,1,51,126725.25,1,195259.31,"Germany",0
8074,15601030,777,0,34,96693.66,1,172618.52,"Germany",1
8075,15789557,817,0,27,129810.6,1,59259.44,"Germany",1
8076,15745250,850,1,58,156652.13,1,25899.21,"France",0
8077,15590349,732,1,36,0,1,3749,"France",0
8078,15741693,693,0,40,130661.96,1,101918.96,"France",1
8079,15618446,576,0,50,0,2,57802.62,"France",1
8080,15766552,643,0,37,0,2,142454.77,"France",0
8081,15668775,757,0,47,130747.1,1,143829.54,"France",0
8082,15757895,569,0,30,106629.49,1,44114.88,"Germany",1
8083,15774551,772,0,36,112029.83,1,186948.35,"Spain",1
8084,15684011,576,0,29,130575.26,1,173629.78,"Germany",1
8085,15736146,608,0,28,96679.71,1,49133.45,"Germany",1
8086,15656286,794,0,33,0,2,178122.71,"France",0
8087,15774847,593,0,50,171740.69,1,20893.61,"France",0
8088,15619340,597,0,38,0,2,41303.29,"Spain",0
8089,15815656,541,1,39,100116.67,1,199808.1,"Germany",1
8090,15623357,692,0,24,120596.93,1,180490.53,"Germany",1
8091,15601324,697,0,48,0,2,87400.53,"France",1
8092,15715510,768,0,29,95984.69,2,73686.75,"France",1
8093,15663770,802,0,38,142557.11,1,172497.73,"France",1
8094,15779267,584,0,47,0,2,89286.29,"France",0
8095,15597957,614,0,66,0,2,180082.7,"Spain",1
8096,15584620,850,1,36,143644.16,1,22102.25,"Germany",0
8097,15750772,671,0,38,132129.72,1,76068.95,"France",1
8098,15706557,626,1,52,0,2,32159.46,"France",0
8099,15594391,770,1,68,183555.24,1,159557.28,"France",0
8100,15661656,633,0,38,91902.56,2,107673.35,"France",1
